game_id,p1,p2,winner,loser,game_pattern
7322,893,208,893,208,265017348
7323,109,30,0,0,405283671
7324,357,316,0,0,148753620
7325,185,408,408,185,63120574
7326,969,307,969,307,0287654
7327,738,297,738,297,381250674
7328,214,353,214,353,0243658
7329,574,946,574,946,86054
7330,667,299,667,299,610823574
7331,684,116,684,116,437281560
7332,860,215,860,215,143085726
7333,247,918,247,918,58463
7334,191,183,183,191,07362451
7335,988,119,119,988,708643
7336,931,660,931,660,5168473
7337,195,187,187,195,02568374
7338,504,314,504,314,42583
7339,992,255,255,992,21075846
7340,829,640,640,829,08745632
7341,548,588,548,588,1047563
7342,795,849,795,849,785624130
7343,212,461,212,461,32405
7344,475,414,414,475,54602178
7345,654,416,654,416,713450268
7346,972,676,972,676,3817046
7347,11,283,283,11,57318264
7348,225,856,225,856,56374
7349,152,479,0,0,176530824
7350,284,102,284,102,8074326
7351,479,107,107,479,021634
7352,665,239,665,239,8504617
7353,449,207,449,207,537460218
7354,928,798,928,798,10754
7355,399,297,0,0,635817024
7356,995,613,0,0,740856213
7357,490,828,490,828,378016245
7358,943,243,943,243,350428761
7359,471,66,471,66,16734
7360,638,45,45,638,50281346
7361,976,931,976,931,213654708
7362,230,613,613,230,321456
7363,677,190,190,677,345860
7364,42,493,493,42,65287410
7365,255,962,255,962,8406215
7366,814,152,152,814,10368472
7367,507,484,484,507,23485706
7368,288,457,288,457,5267413
7369,32,287,32,287,6813452
7370,631,555,631,555,2845716
7371,425,229,425,229,0761523
7372,43,885,43,885,278130465
7373,958,569,958,569,1726845
7374,801,682,0,0,743085261
7375,919,180,0,0,248016357
7376,695,512,0,0,426753081
7377,443,894,443,894,3254670
7378,976,148,976,148,381260475
7379,866,664,664,866,264350
7380,768,714,768,714,782504361
7381,828,381,381,828,645137
7382,486,817,486,817,743501286
7383,941,618,941,618,816302574
7384,191,588,0,0,201746853
7385,822,879,822,879,57268
7386,702,711,702,711,50423
7387,895,714,895,714,6325071
7388,10,577,10,577,2751638
7389,508,749,508,749,80562
7390,460,835,460,835,210367584
7391,141,375,0,0,746853210
7392,822,440,440,822,82501346
7393,45,789,45,789,7562108
7394,24,418,24,418,632785104
7395,118,406,118,406,527043681
7396,278,518,278,518,6750413
7397,762,813,0,0,635784120
7398,544,746,746,544,67548231
7399,832,998,832,998,1568370
7400,967,757,967,757,725863401
7401,427,372,427,372,2415780
7402,152,953,953,152,67508431
7403,234,612,612,234,14702365
7404,525,813,813,525,86315402
7405,382,870,382,870,4605182
7406,255,702,255,702,2781430
7407,221,906,221,906,3506814
7408,430,852,430,852,0153478
7409,903,67,67,903,86513704
7410,413,284,413,284,1325784
7411,334,600,334,600,1470638
7412,119,349,119,349,3461857
7413,764,250,250,764,68352014
7414,415,668,415,668,685243701
7415,324,782,0,0,485173620
7416,851,676,851,676,0145632
7417,101,281,101,281,236017584
7418,373,656,373,656,7240681
7419,234,291,234,291,4706325
7420,239,321,0,0,750136248
7421,265,246,265,246,56304
7422,807,488,807,488,405321786
7423,93,972,93,972,417825036
7424,597,219,0,0,435268017
7425,687,290,290,687,132574
7426,296,331,296,331,21654
7427,772,371,0,0,067521483
7428,530,174,530,174,813745602
7429,527,633,527,633,0247618
7430,676,621,676,621,45018
7431,846,620,846,620,135062487
7432,68,719,68,719,328564107
7433,159,122,122,159,71602854
7434,679,593,679,593,703145682
7435,912,486,486,912,06381572
7436,277,839,839,277,435610
7437,496,45,496,45,264870315
7438,288,956,956,288,03752184
7439,153,568,0,0,045713826
7440,322,392,392,322,16374528
7441,287,270,270,287,60438251
7442,685,332,685,332,3046815
7443,622,493,622,493,4705386
7444,48,805,805,48,264380
7445,209,678,209,678,3618405
7446,267,240,267,240,84716
7447,676,309,676,309,530642718
7448,183,432,183,432,813706254
7449,335,876,876,335,58362410
7450,879,401,401,879,216704
7451,166,567,0,0,310548762
7452,436,489,436,489,15427
7453,996,132,996,132,530624718
7454,99,442,0,0,528063471
7455,275,889,275,889,435812067
7456,10,310,10,310,32405
7457,990,218,990,218,4105628
7458,87,115,87,115,6381402
7459,904,523,904,523,485062173
7460,483,670,0,0,856714203
7461,896,221,896,221,4705683
7462,912,265,912,265,207865314
7463,156,381,156,381,64310
7464,974,551,974,551,745608231
7465,849,357,357,849,20583164
7466,168,765,765,168,31865472
7467,161,541,541,161,76452380
7468,725,796,725,796,4325176
7469,134,937,134,937,5837620
7470,74,901,74,901,64053
7471,571,101,101,571,18235460
7472,229,46,229,46,452716830
7473,778,782,778,782,3587610
7474,221,779,779,221,76328054
7475,817,354,354,817,270431
7476,318,472,318,472,106783542
7477,37,916,916,37,045286
7478,250,90,90,250,12568340
7479,928,892,892,928,256413
7480,707,19,707,19,713806425
7481,965,619,965,619,70154
7482,662,420,420,662,526071
7483,790,685,685,790,185736
7484,391,601,391,601,2357081
7485,315,785,785,315,24807315
7486,90,134,90,134,065371248
7487,439,305,0,0,175842630
7488,9,761,9,761,154380627
7489,914,378,914,378,0576132
7490,137,385,0,0,043521768
7491,10,976,976,10,642810
7492,707,583,707,583,4753068
7493,265,993,265,993,680453172
7494,782,765,782,765,672381054
7495,206,457,206,457,8346127
7496,997,11,11,997,61327840
7497,996,573,573,996,58462013
7498,11,954,954,11,20731456
7499,651,304,651,304,153762840
7500,9,115,9,115,8231746
7501,870,492,0,0,324015876
7502,747,315,0,0,531408627
7503,647,204,647,204,0741326
7504,515,888,888,515,345028
7505,669,95,669,95,41385
7506,458,237,458,237,710254683
7507,978,274,978,274,1684072
7508,643,198,0,0,208417653
7509,717,414,0,0,647103582
7510,916,41,916,41,7364208
7511,806,570,806,570,07162
7512,816,219,219,816,27510634
7513,173,265,0,0,257831460
7514,740,401,401,740,45862073
7515,22,443,0,0,625803174
7516,501,784,784,501,23184650
7517,312,851,312,851,416780352
7518,591,349,591,349,3086215
7519,700,852,852,700,670154
7520,538,859,859,538,56741820
7521,696,237,696,237,4825761
7522,896,933,896,933,804215367
7523,802,718,0,0,362075841
7524,597,693,693,597,16347820
7525,454,2,2,454,38164502
7526,898,257,257,898,687245
7527,392,73,0,0,523084176
7528,688,366,688,366,4237086
7529,773,622,773,622,5017364
7530,992,287,992,287,415378206
7531,484,66,484,66,056841732
7532,704,860,704,860,06824
7533,634,721,0,0,243015678
7534,357,915,357,915,1350842
7535,307,506,506,307,71803452
7536,234,93,234,93,8143570
7537,347,405,347,405,207315684
7538,685,462,685,462,1457238
7539,314,510,510,314,65182034
7540,841,636,636,841,163274
7541,710,384,710,384,180457632
7542,946,182,182,946,17432680
7543,105,182,182,105,721568
7544,55,368,0,0,534210876
7545,242,322,242,322,345871026
7546,454,912,454,912,7812564
7547,453,249,249,453,62314875
7548,610,479,610,479,82617
7549,884,913,884,913,625387410
7550,759,927,759,927,5012437
7551,377,463,377,463,841507326
7552,487,584,487,584,462538107
7553,642,680,680,642,142573
7554,691,555,691,555,6847315
7555,112,507,112,507,581764032
7556,71,928,71,928,24180
7557,237,982,237,982,2317684
7558,526,189,526,189,18062
7559,818,751,751,818,24153870
7560,524,2,524,2,501784362
7561,220,129,0,0,215476380
7562,899,627,899,627,726314508
7563,546,223,546,223,06418
7564,594,34,594,34,581704326
7565,920,734,920,734,50483
7566,756,566,756,566,2483765
7567,773,252,773,252,3251784
7568,453,752,453,752,037814562
7569,203,77,77,203,74085632
7570,697,758,697,758,36415
7571,95,279,0,0,482576310
7572,616,625,625,616,57306814
7573,882,780,882,780,41276
7574,825,478,478,825,457862
7575,750,301,750,301,0524681
7576,829,980,980,829,15640273
7577,149,871,149,871,8307124
7578,835,625,625,835,01873524
7579,764,670,764,670,823750164
7580,443,691,0,0,176085342
7581,899,407,407,899,13257084
7582,907,836,907,836,5168374
7583,277,350,277,350,64350
7584,709,33,33,709,80361472
7585,94,122,122,94,43627805
7586,584,631,584,631,4652073
7587,62,258,62,258,7528140
7588,691,790,691,790,265473081
7589,510,18,18,510,27085134
7590,289,311,289,311,8153420
7591,299,427,299,427,0361478
7592,418,488,418,488,482710356
7593,133,442,442,133,47180235
7594,770,834,770,834,7012864
7595,199,528,0,0,258016743
7596,660,826,660,826,6380254
7597,592,155,592,155,2680745
7598,261,929,261,929,2137086
7599,348,1,1,348,07658421
7600,236,751,751,236,135086
7601,948,710,710,948,01375624
7602,970,496,970,496,02673
7603,838,446,838,446,280453761
7604,576,652,652,576,53721604
7605,283,686,686,283,03856714
7606,373,724,724,373,245038
7607,972,8,972,8,7561043
7608,750,946,946,750,18320756
7609,872,139,872,139,235710684
7610,421,834,834,421,21385467
7611,828,631,828,631,175834620
7612,107,860,860,107,41786032
7613,634,790,634,790,057436281
7614,408,29,408,29,8526130
7615,414,557,414,557,0137586
7616,71,322,71,322,04623
7617,459,323,0,0,342601587
7618,400,321,400,321,5432086
7619,230,754,230,754,7861023
7620,282,493,0,0,801746352
7621,325,233,325,233,2834610
7622,116,24,116,24,165243087
7623,783,175,783,175,150682734
7624,42,980,42,980,35670
7625,562,421,421,562,70125438
7626,41,285,41,285,72451
7627,631,955,955,631,653278
7628,930,206,206,930,23185064
7629,423,19,19,423,81405762
7630,86,684,684,86,50372814
7631,941,431,941,431,6401853
7632,692,849,849,692,37156842
7633,677,387,387,677,14076583
7634,682,368,682,368,630845712
7635,983,521,521,983,85210734
7636,972,610,610,972,21438670
7637,221,643,221,643,387521640
7638,394,391,391,394,04652183
7639,169,842,842,169,73068254
7640,625,241,241,625,20164583
7641,178,351,178,351,234170586
7642,111,51,111,51,0361854
7643,921,319,319,921,30275461
7644,238,173,238,173,7826134
7645,856,458,856,458,703518264
7646,126,867,0,0,846032571
7647,173,765,173,765,6340127
7648,155,870,0,0,043826715
7649,353,505,505,353,82653140
7650,568,464,568,464,2780416
7651,427,360,427,360,872436105
7652,445,947,947,445,18347602
7653,23,907,23,907,854731620
7654,209,986,209,986,567481302
7655,88,757,757,88,52687041
7656,79,945,945,79,57860431
7657,586,435,0,0,086712435
7658,435,100,435,100,2045716
7659,558,545,558,545,3801256
7660,944,901,944,901,721054638
7661,967,936,967,936,43216
7662,965,452,0,0,742801635
7663,687,910,0,0,462175308
7664,405,896,405,896,5146703
7665,35,314,35,314,180476532
7666,243,671,671,243,237485
7667,711,358,711,358,563780124
7668,13,796,796,13,107683
7669,186,992,186,992,217580436
7670,383,279,279,383,32571406
7671,613,486,613,486,0238746
7672,244,189,244,189,874613250
7673,64,303,0,0,247635018
7674,589,725,589,725,603214857
7675,809,540,540,809,02736815
7676,39,350,39,350,4530187
7677,869,772,869,772,057821634
7678,687,645,687,645,705483126
7679,863,492,0,0,831067524
7680,328,478,328,478,75816
7681,977,358,358,977,48560127
7682,753,893,753,893,168032754
7683,938,83,938,83,1623875
7684,946,802,802,946,618042
7685,655,138,655,138,67402
7686,151,597,151,597,057863214
7687,399,857,857,399,14827056
7688,783,286,783,286,623015847
7689,216,866,216,866,8236574
7690,348,912,348,912,5148206
7691,649,760,649,760,8630524
7692,725,33,725,33,1240857
7693,370,945,945,370,34601578
7694,740,708,0,0,758031264
7695,845,383,845,383,574162038
7696,107,61,107,61,56248
7697,964,238,964,238,021685734
7698,786,464,464,786,08463217
7699,308,525,308,525,7861234
7700,368,280,280,368,83625140
7701,746,203,746,203,7150846
7702,725,440,725,440,576013284
7703,787,287,787,287,6832510
7704,898,149,898,149,573601824
7705,421,369,421,369,42761
7706,861,996,996,861,24137860
7707,873,173,873,173,802137465
7708,753,864,864,753,742563
7709,990,383,990,383,6814230
7710,506,894,506,894,8624150
7711,317,67,0,0,675842031
7712,925,241,925,241,60214
7713,504,734,734,504,54132860
7714,7,686,686,7,857324
7715,410,9,410,9,0654812
7716,257,28,257,28,7632514
7717,529,818,0,0,053126748
7718,870,539,539,870,31065472
7719,907,915,907,915,4360582
7720,78,244,78,244,638702154
7721,157,634,157,634,015632874
7722,221,323,221,323,3082746
7723,850,407,850,407,0168254
7724,674,757,674,757,2156348
7725,818,412,818,412,6573128
7726,820,736,820,736,7418062
7727,366,8,366,8,367814052
7728,883,418,883,418,84235
7729,528,481,528,481,2783460
7730,416,49,416,49,43870
7731,203,413,203,413,7053816
7732,595,622,595,622,037628451
7733,455,54,455,54,6837204
7734,157,781,781,157,832640
7735,53,881,53,881,187356024
7736,519,309,519,309,35620
7737,610,872,0,0,841302576
7738,79,498,79,498,358607142
7739,594,978,594,978,86532
7740,787,758,787,758,46385
7741,989,308,989,308,18764
7742,554,460,554,460,132870654
7743,808,393,393,808,52640187
7744,899,201,201,899,17540286
7745,936,845,0,0,524708136
7746,548,655,548,655,3172856
7747,683,135,135,683,18630475
7748,640,257,257,640,627538
7749,657,105,657,105,4837016
7750,908,872,908,872,863724105
7751,962,792,792,962,83147650
7752,762,490,762,490,2786105
7753,604,19,604,19,87542
7754,440,379,440,379,8352647
7755,457,128,128,457,16043752
7756,18,151,18,151,3187620
7757,488,804,804,488,425180
7758,823,421,421,823,715042
7759,547,724,724,547,62345081
7760,397,501,397,501,0237458
7761,753,737,0,0,271635804
7762,3,811,811,3,75014268
7763,494,126,494,126,058613724
7764,775,574,775,574,6204873
7765,79,632,632,79,84375216
7766,614,438,614,438,8137450
7767,385,202,385,202,627154083
7768,514,295,514,295,756428310
7769,758,955,758,955,5067832
7770,95,432,95,432,7603251
7771,357,524,357,524,2170638
7772,919,98,98,919,75180632
7773,374,331,374,331,3028674
7774,766,528,766,528,5142673
7775,313,686,686,313,67283154
7776,859,126,0,0,207615348
7777,896,986,896,986,3157204
7778,274,892,274,892,756130248
7779,954,245,954,245,4321756
7780,636,602,636,602,625704183
7781,483,257,483,257,85706
7782,789,532,789,532,2184657
7783,278,649,649,278,32014875
7784,116,871,116,871,178635042
7785,251,662,251,662,7241836
7786,532,697,532,697,7263158
7787,623,327,623,327,813526470
7788,167,317,167,317,5714238
7789,240,282,0,0,015638742
7790,472,225,472,225,27130
7791,104,45,104,45,840762153
7792,587,146,146,587,348652
7793,63,222,222,63,34126870
7794,720,800,720,800,056127834
7795,88,232,88,232,8351627
7796,453,869,453,869,378614250
7797,950,348,0,0,013524867
7798,417,385,385,417,12785034
7799,188,37,0,0,263584107
7800,596,878,878,596,78425061
7801,106,710,106,710,685204713
7802,606,163,606,163,641357280
7803,819,696,819,696,537160248
7804,919,915,0,0,843257106
7805,846,949,846,949,3720416
7806,786,954,786,954,8265347
7807,332,531,332,531,26875
7808,90,94,90,94,0765438
7809,953,924,924,953,05672483
7810,395,441,441,395,38641270
7811,203,236,236,203,82307641
7812,665,734,734,665,68325170
7813,763,73,73,763,82361504
7814,796,168,168,796,61875234
7815,410,848,410,848,2561804
7816,790,695,790,695,51304
7817,240,296,296,240,387450
7818,800,270,270,800,35718240
7819,200,582,200,582,135807642
7820,583,477,583,477,480751632
7821,113,35,113,35,07132
7822,571,315,315,571,41328570
7823,758,393,0,0,736201584
7824,62,135,62,135,5463708
7825,191,904,191,904,42305
7826,843,556,0,0,284603517
7827,761,64,0,0,346750128
7828,763,149,149,763,10582736
7829,229,436,229,436,236870514
7830,455,984,455,984,516073248
7831,109,893,893,109,60347258
7832,900,718,0,0,517428360
7833,493,446,446,493,78143652
7834,713,224,224,713,48621305
7835,78,891,891,78,420875
7836,221,461,221,461,0524781
7837,3,614,0,0,537412680
7838,353,808,353,808,780563412
7839,322,390,390,322,78025634
7840,918,287,287,918,73028416
7841,325,114,325,114,7065234
7842,939,95,95,939,31782460
7843,940,919,919,940,12085476
7844,243,125,243,125,173624508
7845,180,370,180,370,1675234
7846,453,343,0,0,630217845
7847,898,717,0,0,780352416
7848,839,639,839,639,654038172
7849,946,24,946,24,0647132
7850,951,253,253,951,24605738
7851,98,191,191,98,52683410
7852,239,339,239,339,67482
7853,769,402,402,769,30624578
7854,650,39,650,39,026174583
7855,816,784,816,784,5617042
7856,37,899,899,37,461708
7857,601,68,601,68,12764
7858,51,675,51,675,078231564
7859,866,18,0,0,128760435
7860,623,280,280,623,427130
7861,355,603,355,603,4307128
7862,885,890,0,0,278514306
7863,612,284,612,284,572014638
7864,855,90,855,90,624358701
7865,759,500,759,500,253608741
7866,126,283,0,0,384675012
7867,84,208,208,84,32810456
7868,418,165,418,165,3510487
7869,13,889,13,889,671243058
7870,525,32,525,32,8632475
7871,531,792,531,792,1854062
7872,694,274,694,274,820164537
7873,695,321,695,321,43870
7874,915,844,844,915,08253647
7875,814,480,814,480,74658
7876,618,300,300,618,741038
7877,554,735,554,735,1342067
7878,904,271,904,271,8103254
7879,495,633,633,495,381064
7880,200,911,911,200,804623
7881,31,913,913,31,12830465
7882,978,56,56,978,40715326
7883,838,604,838,604,547012836
7884,975,360,360,975,285034
7885,376,430,376,430,8431620
7886,294,845,294,845,534107286
7887,738,113,0,0,210634758
7888,572,4,572,4,8451736
7889,632,33,632,33,143786205
7890,841,611,841,611,673815240
7891,386,237,386,237,5643187
7892,628,318,0,0,726403581
7893,175,814,175,814,0648231
7894,42,902,42,902,8537620
7895,920,200,920,200,4165302
7896,474,719,719,474,423071
7897,676,843,676,843,3486502
7898,491,801,491,801,2108436
7899,76,627,76,627,201654378
7900,458,10,458,10,568104732
7901,61,708,61,708,02418
7902,176,964,964,176,51263807
7903,387,808,808,387,16204753
7904,839,22,0,0,302576418
7905,662,473,662,473,0578431
7906,257,686,686,257,72138504
7907,98,509,98,509,8561472
7908,90,93,0,0,210674385
7909,246,288,246,288,256134780
7910,118,625,625,118,54782160
7911,823,792,792,823,730425
7912,990,293,0,0,875012643
7913,611,262,611,262,108246357
7914,211,171,211,171,308647125
7915,395,494,395,494,480752613
7916,937,460,937,460,2401865
7917,850,667,667,850,51607438
7918,262,94,262,94,752634180
7919,779,498,779,498,0438271
7920,547,659,659,547,56183427
7921,281,895,281,895,283150764
7922,692,137,0,0,421067853
7923,927,811,927,811,3514620
7924,222,618,222,618,5072184
7925,599,628,0,0,257641380
7926,432,132,432,132,713620584
7927,756,751,756,751,4806731
7928,936,758,936,758,071283564
7929,921,23,23,921,21345867
7930,219,555,219,555,2754160
7931,352,141,352,141,6742385
7932,460,79,460,79,02874
7933,893,996,893,996,635018427
7934,82,686,82,686,0653271
7935,26,522,26,522,406213587
7936,247,438,247,438,710428653
7937,599,506,599,506,5230784
7938,606,313,606,313,8246375
7939,323,275,323,275,5763284
7940,486,822,486,822,4386721
7941,581,636,581,636,83572
7942,57,937,937,57,01263748
7943,27,45,45,27,38072451
7944,216,207,207,216,56137820
7945,526,826,826,526,46258310
7946,145,758,145,758,3507418
7947,992,593,992,593,14072
7948,689,467,467,689,52708614
7949,161,887,161,887,7236485
7950,194,961,194,961,057428316
7951,717,815,717,815,248536170
7952,687,777,687,777,0327418
7953,876,974,974,876,41638250
7954,592,774,0,0,356210478
7955,884,771,0,0,280173645
7956,447,714,447,714,8573410
7957,691,931,931,691,68205374
7958,924,370,370,924,76043852
7959,876,41,876,41,8507234
7960,526,930,526,930,60412
7961,459,675,459,675,04231
7962,70,772,70,772,712308654
7963,667,820,0,0,251470368
7964,587,152,587,152,134750682
7965,190,245,245,190,084726
7966,256,417,417,256,30245678
7967,956,8,956,8,4287510
7968,103,154,0,0,603517824
7969,68,672,672,68,86142073
7970,568,776,568,776,574316820
7971,473,893,893,473,064738
7972,915,149,149,915,63740815
7973,926,563,563,926,63702415
7974,882,316,316,882,85134620
7975,192,339,339,192,67054812
7976,716,369,716,369,274580316
7977,188,994,188,994,8023674
7978,834,321,321,834,71048652
7979,673,731,0,0,645382071
7980,127,523,127,523,524306178
7981,737,842,737,842,036154827
7982,867,498,867,498,24071
7983,722,808,722,808,710532864
7984,293,511,293,511,861702534
7985,320,839,839,320,834610
7986,852,591,0,0,753641082
7987,297,198,297,198,13260
7988,740,628,740,628,712468053
7989,50,87,50,87,2641578
7990,389,362,362,389,14037682
7991,316,696,316,696,2604751
7992,951,791,0,0,567803412
7993,895,255,255,895,85347216
7994,567,252,0,0,821760345
7995,915,807,807,915,468053
7996,829,130,0,0,628357140
7997,237,616,237,616,37680
7998,785,687,785,687,5641823
7999,207,119,0,0,673420158
8000,985,983,985,983,5146870
8001,893,819,819,893,078164
8002,74,562,562,74,051842
8003,551,687,551,687,5407238
8004,93,893,93,893,265170483
8005,382,875,875,382,50627831
8006,484,302,484,302,26170
8007,342,115,342,115,1647523
8008,197,406,406,197,083245
8009,405,988,405,988,84716
8010,238,972,238,972,50842
8011,923,184,184,923,53702146
8012,536,333,536,333,8745230
8013,654,429,0,0,624803175
8014,604,875,604,875,5248163
8015,562,275,562,275,0462513
8016,984,18,18,984,15367482
8017,689,393,393,689,28365017
8018,152,768,152,768,1706428
8019,483,904,0,0,241037658
8020,260,510,260,510,102845367
8021,523,758,758,523,75306824
8022,643,948,643,948,418520736
8023,193,863,193,863,604518372
8024,585,26,585,26,523814670
8025,53,134,53,134,2341056
8026,845,475,845,475,253641078
8027,90,456,90,456,581320476
8028,288,615,615,288,52317604
8029,537,136,136,537,71864053
8030,386,635,386,635,0428731
8031,506,434,506,434,40385
8032,506,264,506,264,105267483
8033,668,998,0,0,214856730
8034,920,461,461,920,021538
8035,954,540,954,540,4187230
8036,259,503,259,503,286715304
8037,408,781,781,408,36875402
8038,589,154,589,154,8234607
8039,243,64,243,64,125876304
8040,300,315,300,315,410852673
8041,944,703,944,703,610578234
8042,852,458,458,852,843761
8043,648,702,648,702,630712458
8044,72,165,0,0,437621580
8045,955,245,955,245,8351642
8046,529,459,529,459,721850634
8047,510,655,0,0,584713026
8048,129,120,129,120,4327856
8049,890,605,890,605,032857641
8050,566,77,0,0,685401237
8051,585,55,585,55,83756
8052,611,886,0,0,358247601
8053,841,74,841,74,7165023
8054,619,828,0,0,268410753
8055,372,65,65,372,057413
8056,394,435,0,0,562108734
8057,145,283,145,283,7832415
8058,192,354,354,192,58361470
8059,641,686,641,686,475803216
8060,159,780,159,780,5678314
8061,528,163,528,163,358147206
8062,62,70,70,62,51804673
8063,685,280,685,280,217865043
8064,424,127,424,127,250638741
8065,799,813,813,799,14603258
8066,251,780,251,780,4167053
8067,803,501,803,501,7021856
8068,982,358,982,358,2501834
8069,926,323,0,0,752486013
8070,63,363,363,63,42617350
8071,952,236,236,952,34820756
8072,27,586,586,27,71305682
8073,479,158,158,479,05348127
8074,769,938,769,938,7180346
8075,941,861,941,861,671840325
8076,360,444,360,444,2547386
8077,902,84,902,84,780642513
8078,832,522,832,522,687405213
8079,844,785,844,785,852730614
8080,615,827,827,615,43562710
8081,204,757,204,757,652870314
8082,704,55,704,55,12734
8083,259,777,259,777,123807546
8084,665,299,299,665,563214
8085,205,459,459,205,58307214
8086,719,907,719,907,408265137
8087,175,319,175,319,07346
8088,201,502,201,502,8512460
8089,354,322,354,322,703856124
8090,545,14,545,14,348560217
8091,518,102,518,102,8365107
8092,387,269,387,269,8462507
8093,347,454,454,347,50168432
8094,18,39,39,18,13248670
8095,763,933,933,763,18640375
8096,159,919,919,159,380647
8097,224,232,232,224,547632
8098,690,77,0,0,476213508
8099,178,544,178,544,514208763
8100,317,726,317,726,1206437
8101,71,311,311,71,14267385
8102,173,400,400,173,74601523
8103,71,1,71,1,356081274
8104,989,982,989,982,257863104
8105,236,981,236,981,310685274
8106,793,929,793,929,587043612
8107,652,135,135,652,41027568
8108,439,856,439,856,2346815
8109,318,496,318,496,1457268
8110,412,356,412,356,7384216
8111,50,960,50,960,7168402
8112,828,457,0,0,018625743
8113,556,106,106,556,07423618
8114,621,78,621,78,063248715
8115,845,822,845,822,136527804
8116,505,180,505,180,3720416
8117,590,689,689,590,65387412
8118,372,914,914,372,65408231
8119,691,310,691,310,03142
8120,349,686,686,349,38760214
8121,15,536,15,536,1340652
8122,445,199,0,0,841720356
8123,607,116,607,116,3725680
8124,862,614,614,862,34780215
8125,291,950,291,950,07824
8126,192,673,0,0,540821763
8127,605,426,605,426,012576438
8128,838,399,838,399,2746031
8129,270,357,270,357,10457
8130,156,613,156,613,720864513
8131,321,831,831,321,75023618
8132,588,238,588,238,6820314
8133,770,996,0,0,842635107
8134,343,57,57,343,74156820
8135,758,562,758,562,4702653
8136,910,511,910,511,516327084
8137,618,263,618,263,416357802
8138,557,242,242,557,48371026
8139,723,799,723,799,63412
8140,249,473,473,249,031465
8141,993,55,55,993,45071238
8142,645,703,645,703,420876513
8143,383,647,383,647,425708613
8144,670,587,670,587,256130748
8145,111,643,111,643,8763402
8146,243,572,0,0,036471582
8147,568,239,568,239,5081473
8148,302,34,302,34,3762510
8149,833,193,193,833,574816
8150,640,676,640,676,237501864
8151,321,449,449,321,15302864
8152,398,323,398,323,6518234
8153,738,641,738,641,8734205
8154,118,68,0,0,361085742
8155,468,72,468,72,45038
8156,797,79,797,79,471328506
8157,729,114,729,114,746521380
8158,142,191,191,142,831026
8159,846,494,846,494,1543276
8160,683,391,391,683,172836
8161,959,120,959,120,1743286
8162,962,867,962,867,8621035
8163,504,951,504,951,15260
8164,323,271,323,271,8146520
8165,4,181,4,181,605817423
8166,97,79,97,79,0461758
8167,768,359,359,768,41780265
8168,624,169,624,169,58374
8169,455,71,455,71,3105826
8170,694,826,694,826,354860172
8171,693,664,693,664,0382564
8172,759,948,759,948,6084512
8173,693,379,379,693,01365482
8174,885,757,0,0,540163287
8175,278,788,278,788,73608
8176,836,457,0,0,825763140
8177,252,488,252,488,763148205
8178,183,314,183,314,40157
8179,491,119,491,119,24805
8180,399,899,399,899,5016427
8181,540,618,540,618,780145632
8182,833,922,0,0,168720453
8183,514,883,514,883,8726031
8184,295,427,295,427,0417683
8185,328,939,0,0,540328716
8186,414,54,414,54,830164527
8187,22,741,741,22,24016387
8188,422,38,422,38,856713024
8189,495,350,350,495,543761
8190,989,289,989,289,4850127
8191,943,935,943,935,5370842
8192,886,605,0,0,017584263
8193,652,699,652,699,4238107
8194,649,699,649,699,017823456
8195,193,912,193,912,2601458
8196,429,971,971,429,50172638
8197,670,16,16,670,36027814
8198,447,915,447,915,301748625
8199,61,801,801,61,40815362
8200,925,768,925,768,673180452
8201,670,386,670,386,5160748
8202,549,827,549,827,05316
8203,535,608,535,608,364527018
8204,932,360,932,360,0562748
8205,248,656,248,656,2480756
8206,25,197,197,25,28157460
8207,882,267,882,267,651382407
8208,402,660,402,660,70461
8209,699,788,699,788,768453012
8210,115,479,115,479,520316874
8211,938,783,938,783,38425
8212,724,487,724,487,6472138
8213,910,75,910,75,260543718
8214,740,285,740,285,480365712
8215,568,532,532,568,740612
8216,512,626,0,0,763128450
8217,59,446,59,446,368701254
8218,775,578,775,578,07142
8219,822,939,939,822,632574
8220,526,435,435,526,78416205
8221,787,811,811,787,82563174
8222,833,900,833,900,0835246
8223,218,712,0,0,350186742
8224,20,665,20,665,350482716
8225,791,25,25,791,783215
8226,431,9,9,431,78651432
8227,661,56,661,56,2318476
8228,228,348,348,228,10357824
8229,363,160,160,363,04218567
8230,182,53,182,53,610748523
8231,601,285,601,285,356820174
8232,472,896,472,896,182537640
8233,846,436,436,846,70645318
8234,476,564,564,476,26801573
8235,394,10,10,394,82415370
8236,170,247,247,170,54318206
8237,271,924,0,0,126730854
8238,860,667,860,667,74836
8239,6,993,0,0,328765104
8240,269,178,178,269,682034
8241,446,418,418,446,61723450
8242,446,207,446,207,2780635
8243,151,531,0,0,176308425
8244,575,77,77,575,614082
8245,374,199,199,374,72680145
8246,255,418,418,255,856314
8247,687,732,687,732,241853760
8248,960,370,960,370,465870213
8249,635,504,504,635,273184
8250,213,813,213,813,536124708
8251,565,947,0,0,372580641
8252,450,472,450,472,1876524
8253,493,233,233,493,86274013
8254,412,538,412,538,127038564
8255,182,190,0,0,461725803
8256,298,43,298,43,605273481
8257,314,786,314,786,0672134
8258,851,506,506,851,23048761
8259,891,527,891,527,4038625
8260,620,792,792,620,04821573
8261,123,938,938,123,75206413
8262,455,681,455,681,3468520
8263,784,708,784,708,527813064
